Fan-in,Fan-out,Combinational Logic Depth,Propagation delay (register to flip-flop) (ps),Propagation delay (flip-flop to register) (ps),Setup time (ps),Hold time (ps),Rise transition time (ps),Fall transition time (ps),Propagation delay (low to high) (ps),Propagation delay (high to low) (ps),Clock pulse (ps)
4,8,11,1838.7021491525547,495.60659704530894,430.13055665466834,389.84530526243356,1152.044898004718,138.71233319864368,623.9026772253981,862.6161471642873,6818.181818181819
6,10,20,2358.6384514998645,1359.732602298049,900.5870682220915,367.2673825146055,663.8120852980065,600.650723913727,1121.417684800354,1209.0322275971814,22222.222222222223
6,2,12,2667.2672192567234,1595.8348537362335,602.6606674803938,430.5012506587443,335.7583552886936,699.1732562304029,848.8577903968101,223.22976741972303,18750.0
6,3,11,1223.62072153295,1920.05547992212,488.51264506617696,165.33707697363957,630.6880711163665,776.4061605406292,396.20128885251626,1487.055217453342,9523.809523809523
3,2,6,2517.394722614435,1087.4889625151186,509.7029575698402,322.04735320110063,834.7671793180228,845.0400574109782,315.85956525357045,1700.0466408373961,15384.615384615383
4,3,8,598.7056897790594,2176.451092541665,583.7693159828248,89.40813760075817,146.9127084898635,348.7305172158952,1038.4487458811784,1209.9258487477684,8955.223880597014
4,7,16,2585.4211876831987,2622.3304724108525,954.9188599742448,249.17145675754313,373.1623491545968,71.37580539063228,1636.0538959206538,1723.6707604828023,7792.207792207792
1,1,3,644.2193882963526,2405.597670012044,1076.9765453918671,307.9702291141207,979.9406596077527,884.7257750845997,697.8489134169116,374.40628814153837,7894.736842105263
3,10,10,1372.6756845129917,406.9708284405643,1149.0815426144784,401.76782794091935,584.0179522590337,670.6485232562396,1351.4401801340068,922.059198326994,7500.0
5,8,19,2452.6974876047943,1597.3687575961378,957.0698603310365,571.802699974136,683.0979419168161,1013.1741816562636,1226.5510762988083,1131.0353130283513,22222.222222222223
3,10,7,704.777053841689,583.3114817290722,419.56386115273443,372.37110793256284,553.4102425187949,996.3827337067914,1685.012256039928,1097.3175676675935,37500.0
5,10,13,918.9787671281321,953.5215428288241,844.473564938658,453.8485322206391,110.04593461302584,1021.3918312781868,1499.2481090625568,794.4557888695925,12244.897959183672
1,10,15,2250.081934661279,2963.989001821295,558.8675614231468,318.5716539122655,248.95474899497776,613.0079123766757,1071.8968349611778,687.981807735319,7594.936708860759
2,2,5,2244.098648674401,684.7379658340857,350.32450913249835,391.43929788450885,567.9174681657556,440.33637125402686,1223.8112370333001,333.0643578847036,6315.789473684211
4,3,7,2031.0986087903025,1646.9980143186613,1018.5936005455517,70.43136319625084,298.47143056503774,962.3763509541617,1629.2892638611786,778.1273169446273,8108.108108108107
1,9,12,2173.66080006117,1969.0204826589213,103.80603781705048,175.00320107985274,116.97609267203376,574.4752888533505,791.1915581060504,393.270169377215,7792.207792207792
4,7,15,1765.3559970385097,2196.6554204690806,1088.0086710343828,236.25626312692904,1021.7606170190791,269.1241038999154,669.015105841066,1353.7343365069269,10344.827586206895
6,4,9,979.8574590487724,1811.051445414668,586.0843096721969,299.3212123537127,1178.559483247092,1034.6703823000807,138.16262050712984,470.8359716309111,9836.06557377049
2,10,7,1233.3791824605826,326.38128803179586,786.4096835614397,56.01978493635873,964.1828763562829,1066.1182595204757,1508.60580464166,218.38971287801687,15789.473684210527
2,5,8,790.3138353638493,1181.445532258778,811.6634713145924,109.81373560539107,1033.3148107433203,591.5931219997939,1465.647576677653,1047.9751115329536,20000.0
1,2,7,2752.816515600796,1697.8214371387205,1080.4342244054515,187.78415544104428,335.85392856143176,146.2976891331577,295.4835904082543,1119.9859509685946,6060.60606060606
2,8,9,1875.157845868525,537.2395476910501,785.8034376706164,583.7736338135988,1155.1147520850477,502.12174250530154,1089.1204003029363,1584.8139429512494,6896.551724137931
5,4,9,1382.2988252618277,1246.692714264788,759.8842866264704,218.8677940487389,284.4953030769083,976.0329317873678,899.4892529203707,1089.3291088617054,33333.33333333333
2,9,6,1547.4156698391585,389.6483937366897,135.98332623918657,304.76340312388703,1144.6299838124887,1088.0223925427006,319.4312804553072,700.4078342553888,10714.285714285716
4,5,10,2857.665016951901,512.1619423185559,650.9851450175325,141.77569626088393,1194.0939951211842,291.9589264472592,1767.3546214620155,1469.0599609642186,7058.823529411764
4,9,11,714.0487884134164,1371.6928457443091,231.19266093142744,378.1446405131879,871.3639985504955,136.34991770880953,480.689090938437,1027.6685405548671,11764.70588235294
4,4,9,1882.8205464453524,658.3325359162628,900.6744963424935,189.98943284410535,1178.5038542426769,1060.1795165714361,232.9534225521427,253.1908781804021,10000.0
4,10,16,1665.8994329880582,1832.3602903062067,643.9329897264488,147.98576970990325,709.2753487064982,503.9216304359178,1119.3435975632078,1070.6289413262543,9230.769230769229
5,5,11,1950.9264356735491,2161.5554166706174,835.4596682975229,324.44639821420805,355.8776328207429,677.6074992650222,1361.2960175834949,1645.471156308393,10000.0
3,9,8,348.8974963162693,2461.5840875945237,107.50710668671805,33.13830552143987,558.1753096588078,1163.5950257378652,174.5049893592741,785.8052108370105,7594.936708860759
6,8,12,2654.734554149209,840.4056594609872,156.6628982922157,34.36849861005844,736.6594663318159,135.88378982221406,1226.6456330613971,617.827347191664,20689.65517241379
1,3,5,2816.719362705753,752.2029720994883,876.6086623914578,154.8692211880589,143.31298071079706,799.082528495389,1014.2503515984433,361.0286877902737,6185.567010309277
4,1,5,1825.8595956908641,582.3331689028806,142.17614303848762,50.931176625468055,769.4713216636605,144.48018173534845,293.4852149100813,374.42847685140026,16666.666666666664
2,3,5,2180.9572244676087,2018.3616737678187,141.2326696523948,91.57467985449408,1178.5427339090156,488.0345784518104,409.84011326988826,847.0560936942557,12765.95744680851
4,4,9,2790.7483291786984,2207.484461514633,73.8036617677717,223.1505701230884,276.7227207534495,976.3485815205294,1074.196819491015,1120.7421045913695,7407.407407407407
2,2,5,2209.544312646176,385.2825910292335,1150.4115940614072,487.47383736049335,963.558432568757,554.1583453414231,617.8807907023244,255.4338806849309,8108.108108108107
6,1,10,711.8554158685056,2827.7730648579627,900.759529783268,356.06772672050147,1095.004624908766,1196.7878834493633,1696.370424134211,1698.4752295622782,9523.809523809523
6,7,11,1855.9785724503956,440.32246585897553,462.7066056923531,322.2206037951574,1135.8198158150517,697.3275848391264,1495.4835855332053,1388.624477307929,18181.81818181818
6,8,15,1938.1306252337108,1761.5001053128901,398.0505626679269,197.2886292286293,1154.5545890222097,426.1248540049869,1772.3929069429537,1105.5281827165531,10714.285714285716
2,7,10,1445.1528125164423,2214.463402517474,458.66168191026844,561.0996200767053,654.463988142478,310.92691153141857,556.2470094366955,1511.7769671775047,7500.0
4,5,12,2288.3994361867517,2651.616634114431,943.1050255465473,256.2985735051992,1174.1310151103141,459.5934090862244,1749.1357031006014,254.7137514443503,6521.739130434782
6,1,10,2822.79093987634,2228.034716757555,813.9624966202723,79.64287707358974,923.3336361332603,484.6879320858879,844.4729012498171,921.0893145916489,6315.789473684211
5,7,16,2799.034984848296,2464.665824288438,271.12294736891346,381.7279141871467,244.30543731013654,138.3335926053155,703.8315761271077,1178.5564531275943,8333.333333333332
2,7,7,1517.266302791157,1216.5155198655762,258.4846422808561,94.8878842816628,603.6661213734858,481.3145873465214,204.58720530851346,1512.1368822787258,9090.90909090909
2,9,10,605.7427237700391,2500.027807115583,172.17104067327293,226.77719139696447,878.8975399240845,589.2319125027163,208.6456332041324,1436.2288608827698,9375.0
4,3,10,2959.071237198303,516.3100852386228,812.7451004595256,319.22480506915105,341.96796003375493,883.9210375522373,1282.57890999038,585.4763395185114,8695.652173913042
2,9,19,2565.024833404022,2716.004971363425,931.384834932779,528.3068390705502,790.3013092457315,808.6716125826331,889.3207106491668,1700.6786848594631,8450.704225352114
2,1,2,636.5892392488205,1778.4994156150879,362.1529282905046,311.32155079386763,819.924546113146,867.9928469612357,500.5563317406576,328.90101360386217,15384.615384615383
6,1,10,2786.273083066905,2506.7039788987327,83.8772555752406,430.2874966380486,245.47770794176512,69.5345973396171,1151.4701146263906,1590.2244792835354,19354.838709677417
4,4,12,2648.7201775677463,1521.2593681994103,153.67570092312718,595.9055982294701,704.1972561961421,308.1408355218111,544.8016386601867,1751.1796193357593,7142.857142857141
6,9,16,1700.862754240395,2037.6597770306173,1163.3604397233346,104.94879834184951,939.6546785156127,814.3200887758363,1090.42134729863,417.61791901401097,6451.612903225806
6,6,12,1896.443676511309,1721.2871845275056,396.8070463242591,186.59696954612613,628.7410575709738,611.7478797249116,723.4706949309196,1333.0709878623593,15789.473684210527
4,3,10,1377.3073004493517,2275.291708739396,936.9143885354723,254.90836309065844,73.79755312476247,66.05736226191438,1503.5677407078558,187.6796715470374,12000.0
1,1,4,447.8564248194846,520.4009514825918,772.1164684938607,270.44206176713385,70.30385475039309,977.1238923722774,1498.7695500881894,801.1103462337802,11764.70588235294
6,4,6,1205.0325524439327,462.9506267745222,495.41118920430125,264.28201290136104,467.01345212581384,941.0029135509847,921.9486688456341,987.3559426520924,8108.108108108107
5,9,15,2467.7043112146307,967.1787318273953,294.4834789029328,547.3382714572363,1115.8612380122315,685.1978458126614,709.376103682826,1095.4839795281853,15000.0
5,3,4,312.50646211242776,730.7706363056085,198.38051670172334,436.99860734610814,320.691528748114,135.7681913849502,729.1004582192788,1692.37457705758,15384.615384615383
2,9,13,1200.4477635660894,2653.815629798944,761.114783564308,376.50597203170116,783.1746053137233,933.8271564671464,1473.600403122606,1249.3811546542468,22222.222222222223
5,7,10,1375.0554726955472,891.8777658667196,943.0825099270783,206.34244918178578,313.1664925903854,725.4334900137549,671.3415310999881,928.546958048318,23076.923076923074
2,4,11,1750.9681279323918,2934.8361907116546,794.050849036889,499.56051900613795,426.7037882118854,951.4343739600733,471.2197478275013,1480.2540609266941,12765.95744680851
1,3,5,2783.6101643144534,1209.6186377819884,664.5444319040405,574.3844915464437,1026.7679821456918,916.991571331258,262.27641435051544,1716.895139203407,26086.95652173913
4,10,10,1235.1341847880956,791.7183723594882,107.82439471206534,498.0830210536292,890.9020441877394,975.4223620319343,904.0444430858059,157.0711297862486,6249.999999999999
4,5,10,1236.7736451198145,2432.1859692846933,1164.0772064575974,30.892109959139553,168.7551761370601,650.5291957012723,929.9819261853344,1770.6357373901449,6122.448979591836
4,5,14,2291.2533698963207,2078.510993852365,970.5341784862151,392.74878100454197,548.7203039245343,219.96995074060706,1532.7266334768838,264.7019936269829,6818.181818181819
5,3,7,1520.9884404024792,1645.1284344234753,393.81712183909974,59.14716742199741,93.25353055560149,825.1195196528452,491.6810100293874,1488.1697891715191,9230.769230769229
1,9,12,906.4330219379514,1799.4815875316044,1177.1661754690897,176.83611559022145,608.2147671274303,767.3401149592465,760.0653397629118,590.9623842863729,19354.838709677417
5,4,10,1521.586693558272,2241.844801335112,746.1450121854073,63.929079198229864,815.1747733392175,906.1686334069594,1478.1216413414006,342.06182502650444,7894.736842105263
5,5,8,680.3139550254596,916.8278015945065,723.961830356261,374.16340818115106,195.0929909018928,253.66434689783824,1503.6876660582755,858.9574747192424,9230.769230769229
1,4,7,776.2448635668029,2990.101573353203,912.8034245496665,421.3562506907858,389.3288303564488,282.2717278863297,766.1466076443304,1201.8470534719909,21428.57142857143
1,5,8,1645.5929863965953,2931.941537796314,985.4175584227569,95.25795369756591,513.5337530724588,1075.0668496300345,891.3283591216239,759.999099639438,9090.90909090909
1,7,9,1431.0987136622794,2055.8793531367296,808.3856123579129,248.78816333563827,1108.2653681078966,914.9746902353608,629.5202966267954,211.66988591493424,11320.754716981131
1,9,11,2770.0839328838697,838.7646175086919,206.029150857468,290.05481010465894,1192.310717582179,1095.380477118368,1686.692195744444,1127.0947146266437,13636.363636363638
4,7,11,1278.4635276149093,2136.6162545644866,445.62495683372816,240.36022240372242,111.19888085500206,924.9354661268696,319.3215264458549,1636.0375038659336,60000.0
3,5,8,1867.5885457507172,494.93570424377475,1118.0153499716967,98.98425027656003,927.5490327847468,740.7570488289442,1688.6990306424698,763.8018147913826,9836.06557377049
3,10,11,2007.1135773827318,382.7617559556764,316.06179750199124,268.80024040686095,483.76543569867124,805.711320211776,1268.8956390833766,483.43906641978947,6382.978723404255
1,10,7,335.35503278850075,995.743798980277,484.2704071747651,458.17148725079835,507.4023323016072,1073.6058332916111,1013.0412165137083,863.5299411671297,7594.936708860759
3,7,12,2091.5509044451187,1549.0819831961542,552.5676465563834,70.47436878395561,919.8620696156058,719.8397001436122,174.86722211795305,201.24935456195186,13043.478260869564
3,10,12,780.6971105483289,2644.3357646026275,560.9216882516754,75.70260802668497,1107.0061326457658,780.9261097343617,919.0016022609739,1498.4191419268616,8108.108108108107
1,5,11,2894.889857167529,2263.356488369032,758.7511240437591,232.21963634651098,1144.0585977329051,238.38345624410462,805.0168164045901,1508.2525623963136,10000.0
3,3,9,701.389364933405,2305.307607239949,1135.1064550289666,566.7836556227873,717.9197480836857,600.270190932357,390.8476041182059,1107.8407785617756,60000.0
5,7,11,1419.485134062964,1448.8320030098034,334.38969148905556,411.086408632061,467.1181216025732,876.6927076322328,1222.7681338811035,713.2128534164942,6000.0
2,2,2,530.4441038123384,1234.0244798767997,198.5115689830466,416.8418753033619,957.8059578790082,368.87467608065657,1751.5335243787201,1463.636052268916,20000.0
2,9,12,2991.560479984058,1301.8046600584273,285.1163584403285,236.294394777583,346.14157691902227,290.5697657979698,1064.4772025884022,1051.8742016444567,9677.419354838708
1,10,17,1655.9265278943549,2966.6538220873563,1071.0943862385673,368.3866509888669,703.0443928702102,417.76256137583374,1320.7855044258288,1507.5662783640273,24000.0
4,10,11,1907.5395467641179,408.2948168137027,796.2243264269347,35.77477489581373,468.77944613835535,335.3107159118301,234.9967603109082,1180.8507715394744,8571.42857142857
1,1,2,481.1064889487542,2640.9850395306107,385.9337397326425,392.57474645343905,808.5594240269787,305.00040622149123,821.680552972551,1437.8011949974996,9523.809523809523
4,6,15,2324.89327007778,1862.423603145462,990.1795104242237,550.5735601184549,334.0547606985978,544.3299608696191,315.482255076353,1125.5858286058367,12244.897959183672
2,7,8,866.7451013580816,1484.2616318118942,1041.961795854317,379.16687695654696,278.4159581377014,1094.935905827229,1149.4970037013375,815.756994602319,17142.85714285714
1,8,14,2724.746581489927,2258.1956831208686,1025.026346106917,528.0081982758167,1106.7925588099981,638.0479972821389,1696.6500257997795,1729.3490446759108,6741.573033707866
6,10,15,853.8770293014193,1614.0061418466976,1107.576248349092,442.6646416156735,176.05619856247208,274.22923412946824,1231.786590552353,1029.0712257964592,8108.108108108107
5,9,13,814.8568457918997,2658.2427428204833,347.55476299763217,98.71829735010344,636.7920148178221,147.74770309419645,249.02912116822816,1136.5503911481044,7228.915662650601
3,2,5,398.6841031898562,2731.8950328303977,920.7477987707572,544.3983851529298,311.77217257783013,853.6180054572347,715.8392243749391,490.4192342167787,8219.178082191782
4,10,13,1574.580751796998,1438.6465025583293,585.0150268925195,67.87299128279169,104.38015819126088,496.39059145748206,1045.1144774606305,1171.0933262378244,11538.461538461537
6,2,8,1825.0710598090643,1047.4350525346392,1019.8783502946701,334.3614593522253,101.06145285222608,996.8872791073096,797.3890303038636,1080.3008511313456,23076.923076923074
3,5,8,477.4133264565514,1899.3458872020778,890.4793719642391,111.01816056227086,259.75282020064316,811.842276250478,1520.5219375982895,430.52850855100195,8823.529411764706
3,5,12,2393.9245650765283,2763.381033165065,945.1500890096861,36.672768116615316,1048.1182041368402,967.7152536171601,1488.6472879127818,220.10632355328144,18750.0
1,6,9,1523.8798538196745,868.7879103152997,808.0244949564216,270.5595282727542,382.02576813381035,370.01848493703153,1147.8761137734118,1135.3236571208154,37500.0
3,3,8,1715.853727184466,1982.0097756214034,262.2687971954658,198.17320336286906,1143.523454455837,849.2891716056063,747.4093478229447,1403.0030125085382,11320.754716981131
5,8,14,1490.0594167332158,2005.2125942498055,681.3306875425097,307.0202814646337,723.0494140076806,361.0306625508394,548.9651079222501,999.3143031489736,9677.419354838708
6,1,9,1382.0602643633802,2279.4051605212585,1182.5235030579393,359.003935438694,557.7401763363932,1130.5380665733323,297.8688545980572,500.97801053700465,7500.0
3,6,9,1811.0288945321884,655.2327498436015,1128.6223958067155,54.931271216099994,721.3012715231782,785.4666809480468,716.2281082574108,1239.7569208442985,6818.181818181819
1,4,7,719.1486640129236,2232.727404641639,109.21805880859331,100.11187822053499,649.0361591579452,429.9434521998899,814.1298289089688,254.57762070413173,13953.488372093025
5,1,7,791.205952337232,2754.3878057972306,247.8888899315583,348.4261659767425,925.0049292833506,367.2435230131908,1255.3825141748437,862.2806240672836,10909.09090909091
2,7,10,2626.8211767364965,785.1443939496534,210.1708017382006,225.6053913084152,382.04551520905153,277.6563069816736,1225.7085048199233,394.4561541093459,7792.207792207792
6,9,20,2854.5117477608087,941.3669772944696,887.6170973832368,445.62888790318533,462.4774464243447,851.8906931388498,237.78167459731165,429.891205780604,6896.551724137931
3,4,12,1307.935153955333,2922.766753912427,992.2752760369174,401.8062396974056,1079.2675048879057,309.3357988176371,784.035649924345,459.8538345857821,6896.551724137931
1,4,4,1031.0106174875953,788.6377723156223,303.40295759416597,511.9944869042469,1138.960424991462,738.6457231573376,425.388496925168,769.6678558338829,24000.0
2,6,10,2038.7987667453424,2606.8397520978638,636.6720699650851,424.72091120145836,1077.516379334581,361.68393069490736,383.4453449322336,205.932345442268,7500.0
2,3,5,1403.5822619648604,1629.150212409694,1018.401451932768,275.0607141123844,538.1707131113374,814.6445970650101,1509.8676115585731,788.2929807608849,21428.57142857143
4,6,7,368.5431602829311,967.5239008885779,895.3937610335257,413.59097476482646,949.616673427845,989.0312905362147,190.41756408331264,979.6685111526972,54545.45454545455
5,7,14,721.6120128887139,2651.024733435781,678.1504142607071,186.96726932558855,603.0227359632527,946.9487771849045,824.2272315155639,931.9343987434263,31578.947368421053
3,10,14,2233.125017887973,1502.3241885071968,732.9963671230012,204.5986943035812,627.1954314465564,927.3705172610911,402.5821416877505,763.0772886771081,10169.49152542373
1,10,14,2079.0946431574084,1690.0068556101635,639.5310234845592,479.72154115485216,293.3353243253037,274.00354248916733,1597.2747623398363,1529.7663015588641,6666.666666666667
4,3,4,373.1591797594054,1269.9300973793672,399.2052345034554,284.4591243489018,733.8885457147086,160.7588395623513,1055.828062302059,364.1488432664469,28571.428571428565
5,7,12,899.3248372189635,1900.9672988743037,704.1250718592784,485.0767940954609,272.19492343881666,856.8016644756195,508.71946911310465,969.5705295527082,7594.936708860759
4,3,6,923.9019507877928,741.5144559795614,845.3292443371034,498.7807529909187,437.98375693660086,479.9158237255605,964.0778424395122,224.2295804870112,19354.838709677417
6,2,10,2114.1104077165664,1355.9201489597538,1055.5881240813208,518.8105324669317,1034.734429846726,552.8746980998159,1348.8970843012346,239.54154051488837,14634.146341463415
5,10,18,353.2184519367832,2917.4132703052765,785.3721435363428,552.4820844294882,296.0664225003749,95.50996578446582,1729.6382549846487,1084.0946274575217,6451.612903225806
5,4,9,581.0931713583494,996.9602682930442,927.6785522292,275.6615756925788,141.1204450977134,355.9171521735561,490.3492871323038,1070.910953811539,60000.0
3,8,15,2459.773430507611,2073.188994261489,242.4816638482132,211.7540864430491,138.66865557861058,98.391100416889,1608.7853771772998,1595.0963015786876,9523.809523809523
5,9,11,782.0705875467007,1178.0131734066763,586.1755208385604,361.8532855586449,1132.494353373543,1062.2717807654224,1689.6309118013835,1057.2277751089227,8955.223880597014
4,7,14,2062.4144912000615,2388.3774393538215,70.63804660288635,241.5682813594477,637.8892992764914,337.47221886912473,1659.5865148138712,1732.4489142801485,7594.936708860759
5,1,4,943.0935088261616,653.3588839395444,341.2139055546502,372.6122750761328,526.7297618714008,695.3643733132291,1187.4961195280084,201.80734531188202,6521.739130434782
3,3,10,568.4917604502319,2918.516821712071,888.1663552288255,432.18394170698,984.401582349027,104.4364255536887,1178.0986994503087,284.65291043164495,22222.222222222223
3,9,11,956.564915698526,1525.2317617358258,1190.6633445382743,422.390860540518,1012.8415578179882,820.2060260884502,797.3938637488221,194.03064743824072,40000.0
6,1,9,2250.1207160102795,937.3362510354526,173.0630335294261,243.49514560146915,438.69777775178915,428.25117415966696,1384.0284422703635,431.2651085603472,11111.111111111111
4,9,13,2610.380463886972,498.4412177910341,517.7035200818685,125.11031496828909,850.7245855201265,1083.6278731317389,1012.5739508295654,1029.333786382019,18750.0
2,8,10,2541.593634330877,758.3463437363599,972.0809043170418,275.4017229234583,939.0800100711507,1072.4547353848009,1258.0959596635346,1204.561264798079,18750.0
2,1,3,1372.395529969828,1703.3896611012476,292.6006234769447,111.27866212668796,806.3017830271882,430.83130493239247,839.8092784659763,196.58306535376357,17142.85714285714
5,6,11,2103.8298687407446,1209.9085763644728,692.7968422046064,537.3553100547707,232.81838527211323,1087.0954210871334,1348.9140595924737,1709.2310949406067,6976.744186046512
6,5,13,853.4575976227167,2537.9850878830457,895.7012774738292,227.15015262057872,1058.506715209445,1195.6197477886078,1505.1121495756424,1534.83783277264,37500.0
1,6,7,1091.4988717047356,1463.3963138868758,762.2234132966042,118.04205591729456,674.5677901190498,1000.9738571013006,366.0129110927311,618.3089700239163,6818.181818181819
5,10,16,2720.1067100070227,971.5285359866007,274.34819746157433,44.505223146278006,382.01856606180417,1023.1533364409611,1519.321922164703,249.67505078046617,11320.754716981131
6,5,8,335.10519347898725,1966.291463830881,465.1384083017429,398.118760183296,544.760131398971,343.86995916436246,1027.698173407716,405.4102830080162,16666.666666666664
4,6,9,530.8730333070638,2208.2984855907034,953.5226343133529,393.0343209492036,102.83104305475442,717.4407346978423,1539.0387272715768,333.2666151083541,17142.85714285714
4,5,5,861.2928888942737,751.0131513325646,691.8182261104989,224.14437495133623,205.76815339355602,136.67174192279936,844.5868666529044,327.1167492222307,6818.181818181819
4,5,4,371.6369504593132,752.5718839784577,65.96175943892052,70.87577664316107,932.7232955880813,168.20644797670346,756.7880154434987,991.1836369584329,13333.333333333334
4,4,5,789.8756747424528,399.012852720566,927.529466432027,263.48847009028225,60.0132636211174,1198.7375777179514,1657.3020306289336,533.0237033889125,9375.0
4,3,9,1874.2122146181687,2288.2854406772294,100.25494463187253,207.39397218613433,534.885044469813,432.36874434553846,541.9643694813141,721.6747237689626,8219.178082191782
6,3,11,1437.8462865997444,2092.2722245788736,910.1365123136047,415.95876464895537,655.6616064375709,912.9296597356848,1538.2767064807201,1782.3689600856617,6000.0
