Fan-in,Fan-out,Combinational Logic Depth,Propagation delay (register to flip-flop) (ps),Propagation delay (flip-flop to register) (ps),Setup time (ps),Hold time (ps),Rise transition time (ps),Fall transition time (ps),Propagation delay (low to high) (ps),Propagation delay (high to low) (ps),Clock pulse (ps)
2,5,8,1317.1897256064155,1969.0758870979635,1352.7724521909872,183.0228926756518,1722.1913512388674,985.9885366663232,2442.7459611294216,1746.625185888256,33333.333333333336
1,2,7,4588.027526001327,2829.702395231201,1800.7237073424192,312.97359240174046,559.7565476023863,243.82948188859618,492.47265068042384,1866.6432516143243,10101.0101010101
2,8,9,3125.263076447542,895.3992461517502,1309.672396117694,972.9560563559982,1925.1912534750795,836.8695708421693,1815.2006671715606,2641.3565715854156,11494.252873563219
5,4,9,2303.8313754363794,2077.8211904413133,1266.4738110441174,364.7796567478982,474.15883846151394,1626.7215529789464,1499.1487548672847,1815.5485147695092,55555.555555555555
2,9,6,2579.0261163985974,649.4139895611495,226.63887706531094,507.9390052064784,1907.7166396874813,1813.3706542378345,532.385467425512,1167.346390425648,17857.14285714286
4,5,10,4762.775028253169,853.6032371975933,1084.9752416958877,236.29282710147325,1990.156658535307,486.5982107454321,2945.591035770026,2448.4332682736976,11764.70588235294
4,9,11,1190.0813140223609,2286.154742907182,385.3211015523791,630.2410675219799,1452.2733309174926,227.2498628480159,801.1484848973951,1712.7809009247787,19607.843137254902
4,4,9,3138.0342440755876,1097.2208931937714,1501.1241605708226,316.6490547401756,1964.1730904044616,1766.9658609523935,388.2557042535712,421.9847969673369,16666.666666666668
4,10,16,2776.499054980097,3053.9338171770114,1073.2216495440814,246.64294951650544,1182.125581177497,839.869384059863,1865.5726626053465,1784.3815688770906,15384.615384615383
5,5,11,3251.5440594559154,3602.592361117696,1392.4327804958714,540.7439970236801,593.1293880345715,1129.3458321083704,2268.8266959724915,2742.451927180655,16666.666666666668
3,9,8,581.4958271937822,4102.640145990873,179.1785111445301,55.23050920239978,930.2921827646796,1939.325042896442,290.8416489321235,1309.6753513950175,12658.227848101265
6,8,12,4424.557590248682,1400.6760991016454,261.10483048702616,57.28083101676407,1227.7657772196933,226.47298303702343,2044.4093884356619,1029.71224531944,34482.75862068965
1,3,5,4694.532271176256,1253.671620165814,1461.0144373190963,258.11536864676486,238.85496785132847,1331.8042141589817,1690.4172526640723,601.7144796504562,10309.278350515462
4,1,5,3043.0993261514404,970.5552815048011,236.9602383974794,84.88529437578009,1282.4522027727676,240.80030289224743,489.1420248501355,624.0474614190005,27777.777777777777
2,3,5,3634.928707446015,3363.936122946365,235.38778275399133,152.6244664241568,1964.2378898483596,813.3909640863507,683.0668554498138,1411.7601561570928,21276.59574468085
4,4,9,4651.247215297831,3679.1407691910554,123.00610294628616,371.917616871814,461.2045345890825,1627.247635867549,1790.3280324850252,1867.9035076522825,12345.67901234568
2,2,5,3682.5738544102937,642.1376517153892,1917.3526567690121,812.4563956008222,1605.9307209479284,923.5972422357053,1029.8013178372073,425.72313447488483,13513.513513513513
6,1,10,1186.425693114176,4712.955108096605,1501.2658829721133,593.4462112008358,1825.0077081812767,1994.6464724156056,2827.2840402236848,2830.792049270464,15873.015873015873
6,7,11,3093.2976207506595,733.8707764316259,771.1776761539219,537.0343396585956,1893.0330263584196,1162.212641398544,2492.472642555342,2314.3741288465485,30303.0303030303
6,8,15,3230.2177087228515,2935.833508854817,663.4176044465448,328.8143820477155,1924.2576483703497,710.2080900083115,2953.9881782382563,1842.5469711942553,17857.14285714286
2,7,10,2408.5880208607373,3690.772337529124,764.436136517114,935.1660334611755,1090.7733135707967,518.211519219031,927.0783490611592,2519.6282786291745,12500.0
4,5,12,3813.999060311253,4419.361056857385,1571.8417092442455,427.16428917533204,1956.885025183857,765.9890151437074,2915.2261718343357,424.5229190739172,10869.565217391304
6,1,10,4704.651566460567,3713.3911945959253,1356.6041610337872,132.73812845598292,1538.8893935554338,807.8132201431465,1407.454835416362,1535.1488576527481,10526.315789473685
5,7,16,4665.058308080494,4107.776373814064,451.8715789481891,636.2131903119113,407.1757288502276,230.55598767552584,1173.052626878513,1964.2607552126574,13888.888888888889
2,7,7,2528.777171318595,2027.5258664426271,430.80773713476026,158.14647380277134,1006.1102022891431,802.190978910869,340.9786755141891,2520.2281371312097,15151.51515151515
2,9,10,1009.5712062833986,4166.713011859305,286.95173445545487,377.96198566160746,1464.8292332068077,982.0531875045273,347.74272200688733,2393.7147681379497,15625.0
4,3,10,4931.785395330506,860.5168087310382,1354.5751674325427,532.0413417819184,569.9466000562583,1473.201729253729,2137.6315166506333,975.7938991975191,14492.753623188404
2,9,19,4275.041389006704,4526.674952272375,1552.3080582212983,880.511398450917,1317.168848742886,1347.7860209710552,1482.201184415278,2834.464474765772,14084.507042253523
2,1,2,1060.9820654147009,2964.165692691813,603.5882138175076,518.8692513231127,1366.5409101885766,1446.654744935393,834.260552901096,548.168356006437,25641.02564102564
6,1,10,4643.788471778175,4177.839964831222,139.79542595873434,717.145827730081,409.1295132362752,115.8909955660285,1919.1168577106512,2650.374132139226,32258.06451612903
4,4,12,4414.533629279577,2535.4322803323507,256.12616820521197,993.1759970491169,1173.662093660237,513.5680592030185,908.0027311003112,2918.6326988929322,11904.761904761903
6,9,16,2834.7712570673248,3396.0996283843624,1938.9340662055579,174.91466390308253,1566.0911308593545,1357.2001479597272,1817.3689121643833,696.0298650233516,10752.68817204301
6,6,12,3160.7394608521818,2868.8119742125095,661.3450772070985,310.99494924354354,1047.9017626182897,1019.5797995415195,1205.7844915515327,2221.784979770599,26315.789473684214
4,3,10,2295.512167415586,3792.1528478989935,1561.523980892454,424.84727181776407,122.99592187460412,110.0956037698573,2505.9462345130933,312.7994525783957,20000.0
1,1,4,746.427374699141,867.3349191376532,1286.860780823101,450.73676961188977,117.17309125065515,1628.5398206204625,2497.949250146982,1335.1839103896336,19607.843137254902
6,4,6,2008.3875874065545,771.5843779575371,825.6853153405021,440.4700215022684,778.3557535430231,1568.338189251641,1536.5811147427235,1645.5932377534873,13513.513513513513
5,9,15,4112.840518691051,1611.964553045659,490.80579817155467,912.2304524287272,1859.7687300203859,1141.996409687769,1182.2935061380435,1825.8066325469754,25000.0
5,3,4,520.8441035207129,1217.9510605093476,330.6341945028722,728.3310122435136,534.4858812468567,226.280318974917,1215.1674303654647,2820.6242950959668,25641.02564102564
2,9,13,2000.746272610149,4423.026049664907,1268.5246392738468,627.5099533861686,1305.2910088562055,1556.3785941119108,2456.00067187101,2082.301924423745,37037.03703703704
5,7,10,2291.7591211592453,1486.4629431111994,1571.8041832117972,343.90408196964296,521.9441543173091,1209.0558166895914,1118.9025518333135,1547.5782634138634,38461.53846153846
2,4,11,2918.280213220653,4891.393651186091,1323.4180817281483,832.60086501023,711.1729803531424,1585.7239566001224,785.3662463791688,2467.09010154449,21276.59574468085
1,3,5,4639.3502738574225,2016.0310629699807,1107.574053173401,957.3074859107394,1711.2799702428197,1528.3192855520967,437.1273572508591,2861.491898672345,43478.260869565216
4,10,10,2058.556974646826,1319.530620599147,179.7073245201089,830.1383684227153,1484.836740312899,1625.7039367198906,1506.7407384763433,261.78521631041434,10416.666666666666
4,5,10,2061.2894085330245,4053.643282141156,1940.1286774293292,51.48684993189926,281.2586268951002,1084.2153261687872,1549.9698769755573,2951.0595623169083,10204.08163265306
4,5,14,3818.755616493868,3464.1849897539423,1617.5569641436919,654.5813016742367,914.5338398742238,366.61658456767844,2554.5443891281398,441.16998937830493,11363.636363636366
5,3,7,2534.980734004132,2741.8807240391257,656.3618697318329,98.57861236999568,155.4225509260025,1375.1991994214086,819.468350048979,2480.282981952532,15384.615384615383
1,9,12,1510.721703229919,2999.1359792193407,1961.943625781816,294.72685931703575,1013.6912785457171,1278.9001915987442,1266.7755662715197,984.9373071439549,32258.06451612903
5,4,10,2535.97782259712,3736.408002225187,1243.5750203090122,106.54846533038311,1358.6246222320292,1510.2810556782658,2463.5360689023346,570.1030417108408,13157.894736842107
5,5,8,1133.8565917090993,1528.0463359908442,1206.6030505937683,623.6056803019185,325.154984836488,422.7739114963971,2506.146110097126,1431.5957911987375,15384.615384615383
1,4,7,1293.741439278005,4983.502622255339,1521.339040916111,702.2604178179764,648.8813839274147,470.4528798105495,1276.9110127405506,2003.0784224533181,35714.28571428572
1,5,8,2742.654977327659,4886.569229660524,1642.3625973712615,158.76325616260985,855.8895884540981,1791.7780827167242,1485.5472652027065,1266.66516606573,15151.51515151515
1,7,9,2385.1645227704657,3426.465588561216,1347.309353929855,414.6469388927305,1847.1089468464945,1524.9578170589346,1049.2004943779923,352.7831431915571,18867.924528301886
1,9,11,4616.80655480645,1397.9410291811532,343.38191809578,483.4246835077649,1987.1845293036317,1825.6341285306135,2811.1536595740736,1878.4911910444064,22727.27272727273
4,7,11,2130.772546024849,3561.027090940811,742.7082613895469,400.6003706728707,185.3314680916701,1541.5591102114495,532.2025440764248,2726.7291731098894,100000.0
3,5,8,3112.6475762511955,824.8928404062913,1863.3589166194945,164.9737504609334,1545.9150546412448,1234.5950813815737,2814.498384404116,1273.0030246523045,16393.442622950817
3,10,11,3345.1892956378865,637.9362599261274,526.7696625033187,448.0004006781016,806.2757261644521,1342.85220035296,2114.826065138961,805.7317773663158,10638.297872340425
1,10,7,558.9250546475013,1659.5729983004617,807.1173452912752,763.6191454179973,845.670553836012,1789.3430554860188,1688.4020275228472,1439.2165686118828,12658.227848101265
3,7,12,3485.918174075198,2581.8033053269237,920.9460775939723,117.45728130659269,1533.1034493593431,1199.732833572687,291.44537019658844,335.41559093658645,21739.130434782608
3,10,12,1301.1618509138814,4407.226274337712,934.869480419459,126.17101337780828,1845.0102210762764,1301.5435162239362,1531.6693371016231,2497.3652365447692,13513.513513513513
1,5,11,4824.816428612548,3772.2608139483864,1264.5852067395986,387.03272724418497,1906.7643295548419,397.30576040684105,1341.6946940076502,2513.7542706605227,16666.666666666668
3,3,9,1168.9822748890083,3842.179345399915,1891.8440917149444,944.6394260379788,1196.5329134728095,1000.450318220595,651.4126735303431,1846.4012976029594,100000.0
5,7,11,2365.808556771607,2414.720005016339,557.3161524817593,685.1440143867684,778.5302026709553,1461.154512720388,2037.9468898018392,1188.6880890274904,10000.0
2,2,2,884.0735063538974,2056.707466461333,330.85261497174434,694.7364588389365,1596.3432631316805,614.7911268010943,2919.2225406312004,2439.3934204481934,33333.333333333336
2,9,12,4985.934133306763,2169.6744334307123,475.19393073388085,393.82399129597167,576.9026281983705,484.2829429966163,1774.1286709806702,1753.123669407428,16129.032258064515
1,10,17,2759.8775464905916,4944.423036812261,1785.1573103976123,613.9777516481115,1171.7406547836838,696.2709356263896,2201.309174043048,2512.6104639400455,40000.0
4,10,11,3179.2325779401967,680.4913613561712,1327.0405440448912,59.62462482635621,781.2990768972589,558.8511931863835,391.661267184847,1968.0846192324575,14285.714285714284
1,1,2,801.8441482479237,4401.641732551018,643.2228995544042,654.2912440890651,1347.5990400449646,508.33401036915205,1369.4675882875852,2396.3353249958327,15873.015873015873
4,6,15,3874.8221167963,3104.03933857577,1650.299184040373,917.622600197425,556.7579344976631,907.2166014493652,525.8037584605884,1875.976381009728,20408.16326530612
2,7,8,1444.575168930136,2473.769386353157,1736.6029930905283,631.9447949275783,464.026596896169,1824.8931763787148,1915.828339502229,1359.594991003865,28571.42857142857
1,8,14,4541.244302483212,3763.6594718681145,1708.3772435115284,880.0136637930278,1844.6542646833304,1063.4133288035648,2827.7500429996326,2882.248407793185,11235.955056179777
6,10,15,1423.1283821690322,2690.0102364111626,1845.9604139151536,737.7744026927892,293.4269976041201,457.04872354911373,2052.977650920588,1715.1187096607653,13513.513513513513
5,9,13,1358.0947429864996,4430.404571367472,579.257938329387,164.53049558350574,1061.3200246963702,246.24617182366075,415.0485352803803,1894.2506519135075,12048.192771084336
3,2,5,664.473505316427,4553.158388050663,1534.5796646179288,907.3306419215496,519.6202876297169,1422.696675762058,1193.065373958232,817.3653903612978,13698.630136986303
4,10,13,2624.3012529949965,2397.744170930549,975.0250448208659,113.12165213798615,173.96693031876814,827.3176524291368,1741.8574624343842,1951.822210396374,19230.76923076923
6,2,8,3041.7850996817738,1745.7250875577322,1699.797250491117,557.2690989203755,168.43575475371014,1661.4787985121827,1328.981717173106,1800.5014185522425,38461.53846153846
3,5,8,795.6888774275857,3165.5764786701297,1484.1322866070652,185.03026760378478,432.921367001072,1353.0704604174634,2534.2032293304824,717.5475142516699,14705.882352941177
3,5,12,3989.8742751275477,4605.635055275109,1575.2501483494768,61.12128019435886,1746.8636735614004,1612.8587560286003,2481.07881318797,366.8438725888024,31250.0
1,6,9,2539.7997563661243,1447.9798505254994,1346.707491594036,450.932547121257,636.7096135563506,616.6974748950526,1913.1268562890198,1892.206095201359,62500.0
3,3,8,2859.75621197411,3303.3496260356724,437.1146619924431,330.28867227144843,1905.8724240930617,1415.4819526760105,1245.6822463715746,2338.338354180897,18867.924528301886
5,8,14,2483.4323612220264,3342.0209904163426,1135.551145904183,511.7004691077228,1205.0823566794677,601.7177709180656,914.9418465370835,1665.5238385816228,16129.032258064515
6,1,9,2303.433773938967,3799.0086008687645,1970.8725050965656,598.3398923978233,929.5669605606555,1884.230110955554,496.44809099676206,834.9633508950078,12500.0
3,6,9,3018.381490886981,1092.0545830726692,1881.0373263445258,91.55211869349999,1202.1687858719638,1309.1111349134114,1193.7135137623513,2066.2615347404976,11363.636363636366
1,4,7,1198.581106688206,3721.2123410693985,182.0300980143222,166.85313036755832,1081.7269319299087,716.5724203331499,1356.8830481816146,424.29603450688626,23255.813953488374
5,1,7,1318.67658722872,4590.646342995385,413.14814988593054,580.7102766279041,1541.6748821389178,612.072538355318,2092.304190291406,1437.1343734454726,18181.818181818184
2,7,10,4378.035294560827,1308.573989916089,350.28466956366765,376.0089855140253,636.7425253484192,462.76051163612266,2042.8475080332057,657.4269235155765,12987.012987012988
6,9,20,4757.519579601348,1568.9449621574495,1479.3618289720614,742.7148131719756,770.7957440405745,1419.817821898083,396.30279099551944,716.4853429676734,11494.252873563219
3,4,12,2179.8919232588883,4871.277923187378,1653.7921267281956,669.6770661623427,1798.7791748131763,515.5596646960619,1306.7260832072416,766.4230576429702,11494.252873563219
1,4,4,1718.351029145992,1314.396287192704,505.67159599027667,853.3241448404116,1898.2673749857704,1231.0762052622292,708.9808282086134,1282.779759723138,40000.0
2,6,10,3397.9979445755707,4344.732920163106,1061.1201166084752,707.868185335764,1795.8606322243015,602.806551158179,639.075574887056,343.22057573711334,12500.0
2,3,5,2339.303769941434,2715.2503540161565,1697.3357532212801,458.43452352064065,896.9511885188957,1357.7409951083503,2516.4460192642887,1313.821634601475,35714.28571428572
4,6,7,614.2386004715519,1612.5398348142967,1492.3229350558763,689.3182912747108,1582.694455713075,1648.3854842270246,317.36260680552107,1632.7808519211621,90909.09090909093
5,7,14,1202.6866881478566,4418.374555726302,1130.2506904345119,311.6121155426476,1005.0378932720878,1578.247961974841,1373.7120525259397,1553.2239979057106,52631.57894736843
3,10,14,3721.875029813289,2503.873647511995,1221.6606118716686,340.997823839302,1045.3257190775942,1545.6175287684853,670.9702361462508,1271.7954811285135,16949.15254237288
1,10,14,3465.157738595681,2816.678092683606,1065.8850391409321,799.5359019247536,488.8922072088395,456.6725708152789,2662.1246038997274,2549.610502598107,11111.111111111111
4,3,4,621.9319662656757,2116.5501622989455,665.342057505759,474.098540581503,1223.147576191181,267.93139927058553,1759.7134371700981,606.9147387774115,47619.04761904761
5,7,12,1498.8747286982725,3168.278831457173,1173.5417864321307,808.4613234924349,453.6582057313611,1428.0027741260326,847.8657818551744,1615.950882587847,12658.227848101265
4,3,6,1539.8365846463214,1235.8574266326023,1408.8820738951724,831.3012549848645,729.9729282276681,799.8597062092675,1606.7964040658537,373.715967478352,32258.06451612903
6,2,10,3523.5173461942777,2259.866914932923,1759.3135401355346,864.6842207782196,1724.557383077877,921.4578301663598,2248.1618071687244,399.2359008581473,24390.243902439026
5,10,18,588.6974198946386,4862.355450508794,1308.9535725605715,920.803474049147,493.4440375006249,159.18327630744304,2882.7304249744147,1806.8243790958695,10752.68817204301
5,4,9,968.4886189305823,1661.6004471550739,1546.130920382,459.4359594876314,235.20074182952234,593.1952536225934,817.248811887173,1784.8515896858985,100000.0
3,8,15,4099.622384179352,3455.3149904358147,404.1361064136887,352.9234774050818,231.11442596435097,163.98516736148167,2681.3089619621664,2658.4938359644793,15873.015873015873
5,9,11,1303.4509792445012,1963.355289011127,976.9592013976007,603.0888092644083,1887.490588955905,1770.4529679423706,2816.0515196689726,1762.0462918482046,14925.373134328356
4,7,14,3437.357485333436,3980.629065589703,117.73007767147726,402.6138022657462,1063.1488321274858,562.4536981152079,2765.9775246897852,2887.414857133581,12658.227848101265
5,1,4,1571.8225147102694,1088.931473232574,568.6898425910837,621.0204584602213,877.8829364523348,1158.9406221887152,1979.1601992133474,336.3455755198034,10869.565217391304
3,3,10,947.4862674170532,4864.194702853451,1480.2772587147092,720.3065695116334,1640.669303915045,174.06070925614782,1963.4978324171814,474.421517386075,37037.03703703704
3,9,11,1594.2748594975433,2542.0529362263765,1984.4389075637905,703.9847675675301,1688.0692630299804,1367.0100434807505,1328.9897729147035,323.3844123970679,66666.66666666667
6,1,9,3750.201193350466,1562.2270850590878,288.4383892157102,405.82524266911526,731.1629629196486,713.7519569327783,2306.714070450606,718.775180933912,18518.51851851852
4,9,13,4350.634106478286,830.7353629850569,862.8392001364476,208.51719161381516,1417.874309200211,1806.046455219565,1687.6232513826092,1715.5563106366985,31250.0
2,8,10,4235.989390551462,1263.9105728939332,1620.1348405284032,459.00287153909716,1565.1333501185845,1787.4245589746681,2096.8265994392245,2007.6021079967984,31250.0
2,1,3,2287.3258832830466,2838.9827685020796,487.6677057949078,185.46443687781328,1343.8363050453138,718.0521748873208,1399.6821307766272,327.63844225627264,28571.42857142857
5,6,11,3506.383114567908,2016.514293940788,1154.661403674344,895.5921834246179,388.03064212018876,1811.825701811889,2248.1900993207896,2848.718491567678,11627.906976744187
6,5,13,1422.4293293711944,4229.975146471743,1492.8354624563822,378.58358770096453,1764.1778586824084,1992.69957964768,2508.5202492927374,2558.063054621067,62500.0
1,6,7,1819.1647861745596,2438.9938564781264,1270.3723554943404,196.7367598621576,1124.2796501984164,1668.2897618355012,610.0215184878851,1030.5149500398607,11363.636363636366
5,10,16,4533.511183345038,1619.2142266443345,457.2469957692906,74.17537191046334,636.6976101030069,1705.2555607349352,2532.2032036078385,416.1250846341103,18867.924528301886
6,5,8,558.5086557983121,3277.152439718135,775.2306805029049,663.53126697216,907.9335523316184,573.1165986072708,1712.8302890128602,675.6838050133604,27777.777777777777
4,6,9,884.7883888451064,3680.497475984506,1589.204390522255,655.0572015820061,171.38507175792404,1195.7345578297372,2565.064545452628,555.4443585139235,28571.42857142857
4,5,5,1435.4881481571229,1251.6885855542744,1153.0303768508315,373.57395825222704,342.94692232259337,227.78623653799892,1407.6447777548408,545.1945820370512,11363.636363636366
4,5,4,619.3949174321887,1254.2864732974294,109.9362657315342,118.12629440526845,1554.5388259801357,280.34407996117244,1261.3133590724979,1651.972728264055,22222.222222222223
